username,clientes
https://pactualgestaofinanceira.com.br/,btg pactual
mercadopagobrmini,mercado livre
bradesco9840.zendesk.com,bradesco
mobile.bradesco.cadastrosobrigatorio.com,bradesco
hapvidafeira.com.br,desconhecido
https://conta-simplisa.com/conectar/account/,conta simples
https://instagram.com/ifoodcodogodesconto,ifood
export@raizens-br.com,raizen
gruposafrassessoria.com,safra
https://instagram.com/escritorio.c6bank_ceara/,c6 bank
atendimento_nubank._on,nubank
denis_consultor_original,banco original
http://quitarconsult.com/,desconhecido
brasiledp,desconhecido
raizen-global.business,raizen
pan_investimentos,banco pan
https://www.simnegociaportalcliente.com.br/,desconhecido
https://www.instagram.com/c6consig/,c6 bank
petrobrasposto,petrobras
http://jian.tblog.o2switch.site/,desconhecido
bancooriginal.jaq_lopes,banco original
*.vagasemhospitais.com.br,sírio-libanês
https://twitter.com/c6bankchat,c6 bank
ww25.jovemaprendizbradesco.com,bradesco
https://www.facebook.com/consorcionacionalonline/,desconhecido
*.santander-clientes-inicio.com,santander
https://www.credprovu.com/,provu
https://www.distribuidoradebebidasbeesbev.com/,bees
https://www.instagram.com/time.neon.sp/,neon
bradescoseguranca.online,bradesco
internetbradesc.online,bradesco
www.bradescosaude.bdigitalmkt.com.br,bradesco
https://www.instagram.com/bancooriginalbloxburg/,banco original
http://staging.cupomifood.info,ifood
conexaoc6_,c6 bank
rodobenslppecas.mixd.com.br,rodobens
mktflex.com.br,desconhecido
https://twitter.com/CupomiFood1,ifood
https://instagram.com/ifoodcupomdedesconto,ifood
gerentebancodobrasil,banco do brasil
acessoriaportaldecontratos.online,desconhecido
https://www.instagram.com/c6bank._sac/,c6 bank
natal-americanas.com,americanas
c6bankconsulting,c6 bank
sucredconsignado.com,desconhecido
suporte_bancopan00262000,banco pan
*.eletronicos-americanas.com,americanas
https://app.narrative.io/products/1/br.com.mobicare.cielo::android/,cielo
autodiscover.corprp.bradesco.com.br,bradesco
*.bradescpontoss.co.ua,bradesco
https://seguroc6consig.wordpress.com//,c6 bank
https://twitter.com/ifoodcupom2,ifood
www.bradescosaudevendasbrasil.primecorr.com.br,bradesco
cpanel.bradescoexclusivo.xyz,bradesco
katia_bancopan_gerente_,banco pan
super_appame,ame digital
representebens,desconhecido
*.assetsavenue.com,avenue
bradescolivelo.gerenciachat.com,bradesco
bradesco.tradscorretora.com,bradesco
sicardoso_emprestimos,desconhecido
bancopan03.com,banco pan
zupcoragekeiti1996,zup
https://sites.google.com/view/portaliniciosoliciteja/p%C3%A1gina-inicial,desconhecido
https://2viavolks.godaddysites.com/,banco volkswagen
americanashoje.com,americanas
https://centraldeatendimentobvs.godaddysites.com/,bv financeira
https://www.instagram.com/ifood_suporte_632/,ifood
https://www.instagram.com/karencrous.or/?hl=pt-br,desconhecido
https://www.instagram.com/agent_fabriciogoncalvez/,desconhecido
yuribancooriginal,banco original
pontosbblivelo.life,banco do brasil
https://conta-siimples.com/,conta simples
bradesco__seguros,bradesco
assessoriaquitarrapidoon.com,desconhecido
banco_____original,banco original
http://nolanlazaro.com/,desconhecido
bella.zuppo,zup
https://www.instagram.com/rafamooraiis_/,desconhecido
consutororiginal,banco original
bradescosegurosop.com.br,bradesco
financiamento_imobiliario_bb,banco do brasil
pdi-santander-sx.zendesk.com,santander
https://credpactual.com/,btg pactual
iveco.plataformareach.com.br,desconhecido
pma.bradescoeventos.com.br,bradesco
*.bbresgateponto.com,banco do brasil
https://www.instagram.com/consorciorodobens.oestesc/,rodobens
https://www.instagram.com/c6._._sac/,c6 bank
xcrqh0.btgbb.com,btg pactual
bastilhe_bancoc6,c6 bank
https://www.instagram.com/suporte_neon_ajudas_/,neon
deficientes_nubank,nubank
bancopan.centraldevendaspan.com.br,banco pan
dev.banco.rodobens.agxsoftware.com,rodobens
airfry-americaanas.com,americanas
hospitalblox_,sírio-libanês
fernandosafrapay,safra
bradesco.bradescosaudeagora.com.br,bradesco
ib-contasimplesweb.com,conta simples
nubank.reserva,nubank
*.planobomcorretora.com.br,desconhecido
sugar-raizen.com,raizen
americanasfx_,americanas
mail.santanderbank.live,santander
http://naft.tech/,desconhecido
https://volks-quitacao.com/,banco volkswagen
http://www.7720-harmony-cove.scheidelconstructionllc.com/,desconhecido
bblivelobrasil.com,banco do brasil
https://www.apkmirror.com/apk/c6-bank/c6-bank-cartao-de-credito-conta-pf-e-mei-gratis/c6-bank-cartao-de-credito-conta-pf-e-mei-gratis-2-84-1-release/c6-bank-cartao-de-credito-conta-pf-e-mei-gratis-2-84-1-android-apk-download/,c6 bank
http://marketing.carexconsulting.com/,desconhecido
docs.petrobras.viibe.pro,petrobras
fundao-bradesco.pratiqueesporteexperience.com.br,bradesco
https://www.tiktok.com/@bancoc6bank/,c6 bank
corporativobradesco.elo.com.br,bradesco
*.xn--americanaspromoo-snb5e.com,americanas
quitardividapan.com,banco pan
https://www.9apps.com/id/android-apps/br-com-bbseguros-mobilesinistroassistencia/,banco do brasil
volkswagenpartstore.com,banco volkswagen
*.ifood.net,ifood
ofertasblackfridayamerican.com,americanas
bbresgateapp.me,banco do brasil
ab.abolicao,desconhecido
ana_zanon_banco_original,banco original
resgatee-livelo-bb.com,banco do brasil
nu.banco,nubank
*.globonews-daalvorada-semanal-paulistano-saidarotina.buzz,desconhecido
https://www.instagram.com/cc0027_b/,c6 bank
https://www.instagram.com/suportebankc6/,c6 bank
i_contabilizei,contabilizei
bradesco.contafacilcorrente.online,bradesco
americanaspublicidade.com,americanas
https://sites.google.com/view/volkswagenbanck/in%C3%ADcio,banco volkswagen
www.americanas.descontosdacidade.com,americanas
https://www.apkmonk.com/download-app/id/br.com.bbseguros.mobilesinistroassistencia/4_br.com.bbseguros.mobilesinistroassistencia_2018-09-25.apk/,banco do brasil
https://www.instagram.com/ajuda_nacaobrbfla/,brb
c6bankjulia,c6 bank
cpcalendars.saudebradescovendasbr.com.br,bradesco
bradesco-sacprime.info.gf,bradesco
edu.agentedigitaloriginal,banco original
https://instagram.com/_c6bank_br,c6 bank
https://apkflame.com/am/app/com.raizen.acelera,raizen
https://ifoodrefeicoes.com.br/,ifood
https://www.instagram.com/c6banking_sc/,c6 bank
http://medinahpower.com/,desconhecido
https://pontointerativo.mars-cdn.com/,c6 bank
sigilo_.6ano,desconhecido
bank_bb_suporte_,banco do brasil
https://www.instagram.com/dra.sinareis.oficial/,desconhecido
http://bancovolkswagenboleto.com.br/,banco volkswagen
gabriele_.mendes,desconhecido
5344americanas,americanas
https://apkfun.com/pt/down_meu-pag.34675158.html,desconhecido
*.livelomultiplique.info,livelo
lara.bbconsorcios,banco do brasil
*.bancosantander2020.com,santander
banco_santanderofc,santander
https://steprimo.com/android/us/app/br.com.petrosaude/Sa%C3%BAde-Petrobras/,petrobras
https://www.instagram.com/neon_suporte_e_ajudas/,neon
https://www.instagram.com/c6pay.atitude/,c6 bank
sni.cloudflaressl.com,desconhecido
americanas_paragominas,americanas
https://instagram.com/lisboaconsorcio,desconhecido
http://headshots.carolinecavalcanteph.com/,desconhecido
https://www.tiktok.com/@ifood2/,ifood
https://c6bank1.page.link/Q5UF,c6 bank
bb.pixempresa.com,banco do brasil
credc6.online,c6 bank
americanaslembrete.com,americanas
https://www.instagram.com/cupomifood6/,ifood
wwws.ib8.sacbradesco.com.br.qoro.online,bradesco
www.mercadolivre.artefactum.com.br,mercado livre
http://ww1.safrafinanceiro.com/,safra
https://apkfun.com/pt/down_Santander-Way.10839906.html,santander
https://serviceaocliente.com/?gclid=EAIaIQobChMIzcbtj7vB_AIVUo9oCR2TnQ0KEAAYASAAEgJwrfD_BwE,desconhecido
https://olindaymor.com/,santander
https://instagram.com/vencorrcapitalc6,c6 bank
rafaelpm1984,desconhecido
https://www.instagram.com/karoleski_samara.original_sa/,banco original
https://instagram.com/ifood_suporte_digital,ifood
https://www.kopenhagenestoque.online/,kopenhagen
junopj.net,desconhecido
suporte_bancopan_.online._ofc,banco pan
lasmith.pix,desconhecido
*.americanas-br.net,americanas
aymorefinancia.net,santander
https://cotacaorevisao.com/,desconhecido
www.gestaodeifood.tranelo.com.br,ifood
https://www.instagram.com/c6ban_k12/,c6 bank
*.bancobradesco-beneficios.info,bradesco
nubank.lucasestevam.tech,nubank
lazer.e-travelcorp.com.br,desconhecido
https://apkcombo.com/pt/gimb-raizen-araraquara/com.dpagliotto.gimb.araraquara/,raizen
ofertas-saldao-2022.com,desconhecido
manage.bytsz.com.cn,desconhecido
www.santander.clientesvirtuales-esp.com,santander
bvsassessoria.com.br,bv financeira
_allan_original,banco original
www.bradescob2bcompras.com.br,bradesco
www.hostmaster.ssantanderbank.com,santander
segurosbradesco.com,bradesco
http://sighea.online/,desconhecido
https://www.instagram.com/atendimento.onlinec6bank/,c6 bank
cliente-genialinvestimentos.ga,banco genial
safraempretimo23,safra
belazuppojiu,zup
https://www.instagram.com/c6bankgov/,c6 bank
kopenhagen_paranagua,kopenhagen
https://www.instagram.com/thayguterresoficial,desconhecido
https://napkforpc.com/apk/br.org.hospitalsiriolibanes.portaldopaciente/,sírio-libanês
https://www.instagram.com/shellboxa/,shell
fabianabecker_creditoinvest,desconhecido
https://www.9apps.com/es/android-apps/br-com-app-meuvivasaude-descontos-pacheco/,desconhecido
ifoodmanhuacu.oficial,ifood
portalresgatedepontoslivelo.com,livelo
cliente-bradescoatualize.digital,bradesco
aymore-consultoria.com,santander
https://www.instagram.com/marcelo__flora/,desconhecido
https://www.instagram.com/ifood.suporte_21/,ifood
gpsolucoesfinanceiras,bv financeira
http://www.dalla-santa.net/,desconhecido
lojasamericanasbarreiros,americanas
https://instagram.com/ifoodcupomdescontos__,ifood
genialinvestimentos.store,banco genial
https://instagram.com/cupomifooddd,ifood
https://seuboletoc6consig.code7.com/,c6 bank
https://lp.egoi.page/1e8e6rgT/btgpactualempresas,btg pactual
www.btgsfinancials.com,btg pactual
suporte_pan_online_oficial_,banco pan
cartaozin_nubank,nubank
bradesco-atualizaempresas.online,bradesco
ifoodgratis_sx,ifood
https://www.instagram.com/suporte_bancobvv/,bv financeira
https://twitter.com/interajuda,banco inter
saframaquininha.com.br,safra
https://www.tiktok.com/@petrobras781/,petrobras
https://instagram.com/anportiilho__,desconhecido
*.coporatecentrasuportebb.sbs,banco do brasil
https://www.facebook.com/profile.php?id=100082818160364,desconhecido
promocoesamericanas.com,americanas
resgatandopontoslivelobb.com,banco do brasil
https://volks2via.godaddysites.com/,banco volkswagen
www.financiamentoaymorewebsite.cf,santander
quintoandarcorretor.com.br,quinto andar
aqui_tem_desconto_,desconhecido
c6bankconsig.com,c6 bank
belaszuper,zup
https://vlksatebrasil.com/,banco volkswagen
pagamentos-caixa.soudonus.com.br,caixa
bpmpsneg4.net.bradesco.com.br,bradesco
will_suporte_,will bank
https://www.instagram.com/c6banksac/,c6 bank
americanasprodutopesca.com,americanas
http://20.206.82.250/,desconhecido
gabrieldelas80,desconhecido
https://github.com/Ricardo3110/r.net-update/blob/1994eb4b4e3a8f87a12b662611be8ff5e8d2f87f/ok,c6 bank
https://apkfun.com/es/Aplicativo-HSL-Eventos-Aplicativo.html,desconhecido
qd-lucree-client-service-pr-3.stg.services.quero.io,desconhecido
https://www.instagram.com/janaina.original_/?hl=pt-br,banco original
sbcrevissional.com,desconhecido
http://apkleecher.com/br.com.bancopan.cartoes/,banco pan
https://www.instagram.com/juliana__.souza__/,desconhecido
sni.cloudflaressl.com,desconhecido
bblivelo.top,banco do brasil
semanavirtualamericanas.com,americanas
portalengenhariaraizen.com.br,raizen
sulamericacotacao.com.br,desconhecido
https://www.instagram.com/sac.neon.su/,neon
http://sebnembozkurt.com/,desconhecido
https://www.apkmonk.com/app/acessocard.com.pagpronto/,desconhecido
webdisk.12payment.net,desconhecido
zupj.com,zup
https://raizen-ene.com/index.html,raizen
_jusbrasil,jusbrasil
dualitychecker.xyz,desconhecido
https://www.tiktok.com/@p13c6bank/,c6 bank
54917875544,desconhecido
https://instagram.com/amanda_suportec6bank,c6 bank
www.imp.bradescard.apctsolutionsmx.com,bradesco
lojasaamericanas.com,americanas
rodobenslpfunil.mixd.com.br,rodobens
c6_0027,c6 bank
https://www.instagram.com/emprestimos.ana_carolinaa.s2/,desconhecido
https://playmodpro.com/com.abinbev.android.tapwiser.brazil,desconhecido
bmgfacil.cohab2,bmg
https://www.instagram.com/sacc6bank_24honline_/,c6 bank
wildcard.bpi-gruposantander.tw,santander
rcftestpost,desconhecido
quintoandarconsultorsp,quinto andar
http://ww6.c6bankcores.com/,c6 bank
http://gosexpertiza.kzneast.gosexpertiza.kz/,desconhecido
https://portalacessoaymo.com/?gclid=EAIaIQobChMIv9exm7H7_AIVAZKGCh1CpQbVEAAYBCAAEgKBf_D_BwE,desconhecido
oficial_genialinvestimento,banco genial
mercadolivre_py,mercado livre
exclusivebancobradesco.com,bradesco
mercado_livre_flex,mercado livre
banco_pan19927,banco pan
jusbrasil123,jusbrasil
https://www.instagram.com/urie.lshark/,desconhecido
https://www.instagram.com/shellkickoff2020/,shell
http://msdh-llc.com/,desconhecido
https://www.instagram.com/c6_suporteon/,c6 bank
https://sites.google.com/view/martinsassesoria/in%C3%ADcio,desconhecido
iifood.com,ifood
http://rokosolis.lt/,desconhecido
https://www.instagram.com/bolsa_brasil_balcao/,desconhecido
creditoaricanduva.com,desconhecido
https://fatorassessoria.com/,desconhecido
https://www.tiktok.com/@wallacepixc6bank/,c6 bank
*.americanasdescontos.com,americanas
tropa.do.raul1,desconhecido
https://www.instagram.com/c6bank_sac_oficial_/,c6 bank
https://www.instagram.com/agenteoriginal.lucianab/,banco original
plus-bradescompleto.dynv6.net,bradesco
www.tiktok.com/@petrobrass13,petrobras
https://www.instagram.com/albert_einstein_hospital/,einstein
sama_naranjal,desconhecido
paulosoueu,desconhecido
revendabrasilcacauplanaltinapr,brasil cacau
mercadopago_revendedor,mercado livre
mesdoclienteamericanas.com,americanas
https://www.instagram.com/luisfernando.c6bank/,c6 bank
www.wta.bradesco.com.br,bradesco
estadao-saude.xyz,desconhecido
https://www.instagram.com/danyela.c6pay/,c6 bank
https://www.instagram.com/ifood._suporteoficial_/,ifood
app-genialinvestmentos-acess.top,banco genial
bradesco.bradescochat.com,bradesco
https://twitter.com/AlessaBancoInt1,banco inter
*.americanas-sp.xyz,americanas
william_castro_alvese,will bank
portodoacunews,porto do acu
https://www.instagram.com/santander.____sac/,santander
pix.investimenton1,desconhecido
americanas3.com,americanas
quitacaovacontrato.com,desconhecido
loreal_hairpro_ke,loreal
imobiliariaquintoandar,quinto andar
maquininha.mpago,mercado livre
americanasibotirama,americanas
rodobens_pb,rodobens
americanas_floriano_peixoto,americanas
bradescosaudeonline.brokermix.com.br,bradesco
www.fretecascavel.com.br,desconhecido
www.alerta-particulares-santander.com,santander
empresas3-gruposantander.maservi.cl,santander
pontosbradescodig3.serveirc.com,bradesco
https://ibicontassiimples.site/,conta simples
bb-digital.platforma-inicio.com,banco do brasil
https://ib-contasimples-acessocentral.com/cs_app/apps?version=2919c4bb4b15744d87558d0b141b2aced2144d26c66a975369e5d5c080_77974498774,conta simples
conta_simples,conta simples
*.eusoumovidasp.com,movida
https://www.instagram.com/c6bank_sac0100/,c6 bank
*.acessbradesco.co.ua,bradesco
eear.aer.br,desconhecido
appslinks.tech,desconhecido
https://www.instagram.com/oficialconsorciovolkswagen/,banco volkswagen
dermaclub.mx,dermaclub
alex._atendente,desconhecido
americanas_alphaville,americanas
bancobvatendimento2023,bv financeira
www.c6bankcred.com,c6 bank
dasa.client.gi.winovacao.com,dasa
clientelivelo.online,livelo
cartao_credito_mercadopagos,mercado livre
suportebancopan0008,banco pan
chaseloaders.llc,desconhecido
rayzen.com,raizen
https://www.instagram.com/hosp.alberteinstein/,einstein
emprestimosmaisbbhtl,banco do brasil
americanas_santamaria,americanas
saudeempresarialbradesco.com.br,bradesco
http://www.andreadl.netsons.org/,desconhecido
leticiacordeirof._,desconhecido
dermaclub_iran,dermaclub
atendimento_bancopan01,banco pan
ne12bradeconetempresa.pjinternetnoaplicativo.com,bradesco
https://instagram.com/ifood_brasil_2022,ifood
kerastaselook1,desconhecido
https://www.instagram.com/c6bank____suporte__sac/,c6 bank
https://www.instagram.com/relisatacia_banco_original/,banco original
https://acessoo-je.blogspot.com/,desconhecido
https://solucoescetip.work/,b3
thayguterresoficial,desconhecido
www.fb-mailsupport.com,desconhecido
raphaelcoinvest,desconhecido
pixnubank_,nubank
costafarina.consorcios,desconhecido
https://instagram.com/c6bank_07,c6 bank
https://www.9apps.com/android-apps/com-raizen-treinamentosshell/,raizen
